#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
483000,-82769.88791338808,299.1798226672238,0.9770154058797423
484000,-82531.66039492842,301.14120076664517,0.9804903870287868
485000,-82623.558865414,298.71600282421747,0.980185935268775
486000,-82597.37207049574,301.3753413287765,0.9828573243153815
487000,-82891.59182461008,294.9438757524672,0.9945223399742901
488000,-83585.18296192127,302.9749177467627,0.9851899423593948
489000,-83340.03452342487,301.7753880535444,0.9846450012330271
490000,-83246.27825163607,294.0844726678253,0.9941798703744107
491000,-83694.35378582525,300.6788853503349,0.9927233640146209
492000,-83502.86089270707,298.0207839871651,0.9861397158728147
493000,-83235.94168260333,296.53766128175965,0.9926570129048973
494000,-82922.55784734857,297.154014251679,0.9805471930011485
495000,-82960.28869379155,300.06618450307616,0.9855704467712323
496000,-83082.23137119453,306.51221984688345,0.9889502029323024
497000,-82875.41969190567,301.22561399512375,0.9793814162571013
498000,-83076.79424185451,298.37119659054446,0.9877194544781608
499000,-83509.13780725026,297.89764569141846,0.9960092114136859
500000,-83176.44537081005,297.23359673347915,0.9893276409516215
501000,-82697.58102643711,300.8941878255982,0.9839075767541428
502000,-83361.09775071451,307.1486825927276,0.9937534298901672
503000,-83099.89031091816,304.35564220128856,0.9912997471359015
504000,-83461.96284591669,306.67945577531026,0.9952710881591891
505000,-83139.242510334,299.86396013541446,0.9834220144000301
506000,-82827.04754453257,297.95137976079286,0.9762544147687126
507000,-83234.16568209749,294.3855635678062,0.9920220830349494
508000,-83040.15838435764,294.27340491022676,0.9930842656322381
509000,-83473.1513596386,301.24660147646915,0.9887274139232948
510000,-83222.64346114203,305.35122229642326,0.9878543843006522
511000,-82760.49984354759,300.2820589695466,0.9755587845899557
512000,-83093.79167574906,299.52905012757486,0.9788299368012793
513000,-83365.34366950585,299.49060885534755,0.9904610401344269
514000,-83315.6709106823,297.9443259764831,0.9928780268323687
515000,-82594.45895142079,293.63653902550266,0.9744860600993173
516000,-82610.66093998542,298.52908494545807,0.9817085122451121
517000,-82845.2761010658,301.29929248397235,0.9873202234804883
518000,-83206.20956733124,298.37104593767674,0.9822916568061031
519000,-83295.3787448327,301.6755615941226,0.9861285308700395
520000,-83246.58518199954,302.75466654013104,0.9869654842934701
521000,-82763.99923206732,298.88863729646937,0.9783220353684992
522000,-82976.49000122515,300.02074886820174,0.9806361283814201
523000,-82915.1801997287,305.1739034628642,0.9788649538670418
524000,-83058.1415255341,302.58329186248864,0.9719294368666982
525000,-83024.7708374341,295.70396346687517,0.9865812420746661
526000,-83334.53090256162,304.6836874260692,0.9859228501324084
527000,-83337.39693977451,298.74512424011067,0.9769257383698364
528000,-83271.07734351396,294.100175261323,0.9854085836004366
529000,-82987.33878940233,297.99690592635153,0.9866719013357077
530000,-82862.25074425392,295.2165362439558,0.9751438268674703
531000,-83435.98778766714,294.8531919887133,0.9839907444852236
532000,-83253.86020377005,301.4401639659499,0.9767230276503808
533000,-83213.098073119,300.44945590946014,0.9843876448592651
534000,-82892.15787110804,302.59608205072453,0.9817642479807358
535000,-83253.55653889693,302.1266648205861,0.9834155262677423
536000,-82989.2758322098,300.2622656002257,0.9753261090453988
537000,-83246.69112299982,311.9322774558611,0.9841131594260976
538000,-82818.58965376939,300.27747999059335,0.9793988172137701
539000,-82976.56191474042,306.0218568327264,0.9885811920372216
540000,-83578.20433293958,299.930329674182,0.9860665016187986
541000,-83202.78167837631,297.2599694752707,0.9895820359251141
542000,-83540.3698495513,295.8016503910405,0.9890520050681966
543000,-83213.55478112097,303.41191948782483,0.975594507522034
544000,-83104.68538486306,295.0553125511999,0.9805429276864304
545000,-83260.91173471982,303.64540906361003,0.9834353271282058
546000,-82834.09927950066,304.7038761008441,0.9787055466532125
547000,-83012.79480145121,304.5876990065354,0.9844844125553492
548000,-83090.91295505682,302.1690278295276,0.9849089029103281
549000,-83272.68845613359,297.94069003985055,0.9781342190713048
550000,-82905.6801362891,293.49504269873904,0.9792651755143614
551000,-83394.983252684,309.039128078766,0.9786339227149702
552000,-83124.20560214977,299.98606354837693,0.985112106363066
553000,-82654.03747565753,298.9347655378081,0.9816690739788736
554000,-83358.51018496242,298.65337596097174,0.99331642493362
555000,-83059.59233129298,306.53878138870203,0.9826104382850709
556000,-83259.60518241226,299.56023628859685,0.9857147751694704
557000,-82456.848131984,297.4334357040651,0.9725507972094233
558000,-82854.41224485985,303.36345907318145,0.9789947289570021
559000,-82943.19109677215,303.56922603865655,0.9912371322544519
560000,-83000.16444846324,300.5056162892703,0.9828712728796104
561000,-82358.06087864417,299.5702516198588,0.9745849453524652
562000,-82731.65745233325,301.2239551281763,0.9802163077692208
563000,-82303.40251516586,295.47521692852587,0.9825032172373912
564000,-83051.4180803693,298.5441525338265,0.9844262822213254
565000,-82958.3289020959,291.46536429331064,0.9873579956842297
566000,-83192.21510479657,292.07225038674943,0.9771944252271425
567000,-83603.39049631759,309.04456281482567,0.979127707489968
568000,-83656.67876472935,299.48255687428,0.9848151939871606
569000,-83372.49194986036,301.35946520121905,0.996796219930759
570000,-83321.11694394058,297.1756752787328,0.9904515854885905
571000,-82891.74576048972,310.832896804188,0.9784729203536124
572000,-82538.44324677653,301.848419365899,0.9827359779296199
573000,-82555.02526955365,302.08207206813483,0.9792659975020055
574000,-82610.86883323878,304.53241567777843,0.9794750433055306
575000,-83783.82460357761,297.66144132318294,0.9904289748965378
576000,-83485.95038935484,299.7688747201954,0.985127478988849
577000,-83298.59416987328,303.3284716643648,0.9945608038651826
578000,-82923.81091701117,294.8893760014216,0.9873497049805667
579000,-83517.27445612912,302.24938240017525,0.9968633289580469
580000,-83279.68469664676,297.7653446743024,0.9853773847201514
581000,-82829.74877808103,304.02299685236045,0.9767437159876887
582000,-82514.70033433445,299.20393211507684,0.9830188501586461
583000,-83189.62894897023,301.73455240120444,0.9905311538536699
584000,-83901.78904855374,304.22029098025786,0.9868031587857131
585000,-83088.71728583216,302.9356232357037,0.9773402842004505
586000,-83178.2574060845,304.94909921539175,0.9807109118068035
587000,-83073.32754863292,300.01518023035874,0.9919558514767557
588000,-83521.170710726,301.14413551775306,0.991806652742083
589000,-82912.19048702146,296.38624788714543,0.9735356350312978
590000,-83096.799130066,299.90143973530934,0.9797997352984654
591000,-82869.06477618718,298.62262612079485,0.9834314773384789
592000,-82910.02964152477,303.93729090486084,0.9875465559180988
593000,-82555.136685131,299.0162078109796,0.9824717672815271
594000,-82697.97833233513,301.38615157122155,0.9834837160289485
595000,-83087.32333453867,299.3659600580384,0.9859114413094965
596000,-83253.90797759942,302.2471846677746,0.9984937570664607
597000,-83135.34710331552,293.87310230383287,0.9954249635415604
598000,-83955.96045777528,302.8011488467588,0.988623355636544
599000,-82979.81936934893,297.04482976663047,0.9824359526247187
600000,-83286.13500678673,303.9409586975637,0.9851126930404359
601000,-82938.48590168182,305.71401245320385,0.9807767777418605
602000,-83240.88045943639,304.5609758891368,0.9861292512418381
603000,-82639.23158108449,298.79379139309947,0.976958064677506
604000,-83101.67018862156,302.8914955475931,0.9844694276183718
605000,-83176.41432722023,306.1173122774129,0.9794122863374279
606000,-82725.8942430588,294.725935898174,0.9760496921221178
607000,-82847.53276434797,298.43609100514834,0.975444898826635
608000,-82898.45035162347,298.0466307346104,0.9742582993345393
609000,-82986.31031882588,301.9947594845615,0.9805036824254115
610000,-83386.24382332701,299.7587525392709,0.9914072142147303
611000,-83283.38388563861,296.49078189786786,0.9913966667283528
612000,-82902.48760476965,299.4276497937092,0.9792325327552435
613000,-82995.74975012342,301.7036342313298,0.9829760768977128
614000,-82817.61612114246,304.4804381523252,0.98349526663692
615000,-83185.78748904995,307.51017610180173,0.9832043177718922
616000,-83170.53991930961,303.15567989463307,0.98471015128095
617000,-83465.40211141529,306.2325656104179,0.9734161277403662
618000,-83158.6674375066,304.403759814352,0.9803434267912078
619000,-83112.03565340105,296.7416365338756,0.9829962789818387
620000,-83508.99287846836,300.2036633909493,0.9901233584833997
621000,-82767.52389889542,301.64346792848244,0.9847576165946978
622000,-83415.30389669305,298.1668337228813,0.9865110458453487
623000,-83053.48778719094,303.310137805065,0.9819650166656743
624000,-83438.1884961577,300.0370764376375,0.9902713952906183
625000,-82899.87186604296,301.13386319479474,0.9778537146052574
626000,-82990.38079204521,297.31088689555685,0.9792062080168084
627000,-83177.73101652501,299.67589815273755,0.9807789787491984
628000,-82778.72699356358,300.8269344916322,0.9802318896959819
629000,-82604.49213236902,294.5552216456801,0.9733992144768105
630000,-83416.1416563114,309.49628485773957,0.9927001156218086
631000,-82903.83279219922,300.376009927582,0.9868366528763018
632000,-83216.02263947285,303.7845742551935,0.9843445180664936
633000,-83107.90005360317,303.4799098580792,0.9806999839490996
634000,-82726.27267551364,302.16339783203654,0.9676041702187251
635000,-83554.13766364526,300.94579330749457,0.9858668567238147
636000,-83255.48235241883,295.6230930110797,0.9901573774064392
637000,-83411.62612091383,302.60782030186215,0.9823172083174164
638000,-83118.47738268599,295.6072660504587,0.9941123645263756
639000,-82932.61748283659,296.02694988170987,0.9821515873350576
640000,-82726.42289545981,298.6905722079261,0.9825556525624729
641000,-83068.03089340532,300.06818198741485,0.9853943556816626
642000,-83281.74952824338,303.0886611919175,0.9826170811310616
643000,-83102.87984945305,303.36656546727113,0.9822558633771006
644000,-82646.44129940914,303.94257952110024,0.9899369441079776
645000,-83300.0969845978,299.3995877425596,0.9832902480434462
646000,-83230.21409854863,294.60458632706116,0.9880927873404077
647000,-83200.77110496932,299.0335914926317,0.9819309068089574
648000,-82474.29283744749,300.0042339264864,0.9892000635105245
649000,-83213.98003170424,295.6745686835406,0.9813763266981784
650000,-82996.53606690542,299.2742578763145,0.9796913380599543
651000,-82810.73297722038,292.7503727419731,0.9820649486918657
652000,-83348.97181236878,300.2866720312012,0.9798660053355206
653000,-83081.55330131872,305.8592815766812,0.9953178250148549
654000,-82937.79544168804,303.46255479273805,0.9807935443896052
655000,-83155.45882530516,299.8493009500654,0.9939881084015028
656000,-83054.75293562456,301.95990294428515,0.9843607441204077
657000,-82911.6901777623,298.75179974644703,0.9812473890192497
658000,-83222.65643699793,296.15918476104673,0.9943118907375088
659000,-83480.65909907239,298.53012629973676,0.9895136714866523
660000,-83118.70848892425,298.8442101913091,0.9876452389462257
661000,-83066.36160498852,296.118965630348,0.9854865947075248
662000,-83742.13676697534,308.38930074585613,0.9888671745819331
663000,-83279.55964780599,298.9502568963099,0.9862203303704198
664000,-83525.59742151329,300.7544791770889,0.9943962791092695
665000,-83056.30885007285,299.76837336689783,0.9723055776986759
666000,-82973.6433408361,302.11746103526116,0.9838000633605024
667000,-82791.36775976425,301.71871623942286,0.980363059495652
668000,-83082.00013421674,305.08981178610645,0.9853882048465301
669000,-83334.9960895761,306.85966611047536,0.9942556997528021
670000,-83382.18044142751,306.1599547080231,0.99201176575854
671000,-83158.17797600431,298.1699180461106,0.9814188800373229
672000,-83082.7395853934,301.662388200984,0.9817700742075525
673000,-83127.24137123517,299.3601135169447,0.9788076209525431
674000,-83045.57697224652,299.3320038435169,0.991255319543535
675000,-83083.4643969863,297.23692731957556,0.9829996974803094
676000,-83554.8855062087,301.280048769379,0.9844055275301881
677000,-83095.21312603296,296.8208020480592,0.9817356788636484
678000,-82991.53293700167,300.20117481861786,0.9830960497064909
679000,-83136.59826835833,302.52195308384444,0.98512684573795
680000,-83157.78624615929,301.80053385773584,0.9756578502428136
681000,-83110.621868763,304.28853500567635,0.9825578833304704
682000,-82715.91383466637,306.86914039009713,0.9691578914036019
683000,-83397.48030791956,298.70974823604087,0.9883659384222394
684000,-83438.99869861593,302.9225459797965,0.9881635751956713
685000,-82804.2112663206,298.0543894161337,0.9914727926865843
686000,-83361.44481417787,300.87599157889775,0.9921185841983153
687000,-83287.43167924223,301.4357898298106,0.9846602140218884
688000,-83139.06211587932,290.1974369747213,0.9904151960005456
689000,-82993.82505742606,299.7586982420618,0.9876991143241262
690000,-83187.95581532293,298.2804075559931,0.9862692309410813
691000,-83015.71617739019,301.28990466972215,0.9875806068832719
692000,-83287.73578208324,299.08869069573785,0.9868401976237041
693000,-83242.13041273196,300.71087570698927,0.9867221876872949
694000,-82989.05408119742,297.825873883606,0.974381307478421
695000,-82565.55889975274,295.0429968970972,0.9758043221100391
696000,-82810.04545321362,300.4335597097486,0.9790639402895817
697000,-82405.2365038239,297.42814735136557,0.9774538862405261
698000,-82936.98733161407,307.1768875817755,0.9832764212861952
699000,-83152.31770486524,300.3766161926956,0.9778417035527912
700000,-83265.27489125688,296.5329764876606,0.9796157325766904
701000,-83241.0552658338,299.5610757173967,0.9868204760458542
702000,-83047.63157985121,299.7089503728282,0.9842707191114375
703000,-83001.74151167762,298.08479808749325,0.9772946545403356
704000,-83101.15870380169,302.63115063847744,0.9826642889207013
705000,-83189.57386359462,301.0794774989381,0.99184024086948
706000,-82791.39433373121,298.2935230603274,0.9829203542570389
707000,-83028.4639432609,299.0465964120382,0.986287614871825
708000,-82929.03458829265,307.3912522751743,0.9799077387550645
709000,-83304.82628392003,297.3831895232449,0.9828154131105455
710000,-82727.28922504705,305.26858695395083,0.9810868226729725
711000,-83080.37725751405,296.9646378196718,0.9893653840530431
712000,-82662.6474875497,305.95283791318263,0.9803565103135795
713000,-83004.96398652508,297.65955883366377,0.9919539402634734
714000,-83056.9257028618,303.5591279735798,0.9740865545576981
715000,-83282.44450370735,310.55675082456605,0.9849364576324133
716000,-82599.19465880364,300.0976563090816,0.9752907082505721
